stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,2.16,0,0,0
3dpf,2.05,6.44,0,0,0.72,1.15,0,0.29,0
5dpf,5.4,16.79,2.35,1.7,0,16.27,0.87,1.08,4.74
10dpf,1.97,59.62,0.57,0,0,2.89,0,0,0.5
