stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.89,0,0,2.64,2.24,0,3.01,0.69
3dpf,19.22,0.86,0.72,0,2.64,0,0.33,0.76
5dpf,2.88,0,0,0,5.08,0,2.51,4.14
10dpf,8.45,0,0,0,0,0.53,0.56,1.16
