stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.54,0,3.14,0,0
3dpf,1.63,0,0,0.42,1.9,0,0.31
5dpf,1.14,0,0.72,0,4.42,1.64,5.33
10dpf,1.4,0.42,0,0,2.72,0,6.53
