stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,5.74,2.55,2.65,2.02,1.38,5.03
3dpf,0.81,0,0,0.44,0,0
5dpf,0,0.81,0,1.83,0,0
10dpf,1.95,0,0,0.63,0.52,0
