stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,10.83,0,0,0,0,0
14hpf,0,0,3.3,41.57,0,0,0,0,0
16hpf,6,0,65.53,602.37,2.71,0,0,0,1.84
19hpf,1.8,0,3.13,613.51,1.78,0,0,0,0
24hpf,46.41,1.13,8.6,1617.69,9.9,2.66,2.98,5.88,12.84
2dpf,24.55,0,4.34,1182.45,11.92,58.54,1.95,3.2,0
3dpf,13.65,0.52,2.69,740.86,0,92.37,0.43,1.18,2.92
5dpf,4.85,2.1,6.4,1948.55,9.45,160.98,0.8,3.82,10.32
10dpf,25.11,0.6,3.61,1019.78,1.15,112.39,1.16,0.47,2.71
