stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,5.51,0,0,2,1.77,0,0,3.68,3.92,2.42
16hpf,0,1.87,0,0,0,0,0,0,0,3.52
24hpf,0,0,0,0.83,0.87,0,0,0,0,0
2dpf,72.3,0,1.58,9.89,29.73,60.74,16.93,2.36,14.38,31.79
3dpf,52.18,1.29,0.3,1.67,0.4,17.18,1.17,0,1.64,1.75
5dpf,18.77,0.63,3.54,4.03,1.63,30.29,4.59,0,7.85,14.75
10dpf,16.41,0,1.37,0.59,0.54,10.45,0.55,0.9,1.5,1.47
