stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.52,2.03,1.6,1.08
3dpf,0.86,0,0,0.49,0.6,0,1.2
5dpf,1.16,0,0,0.81,2.48,0,0
10dpf,2.16,0.38,0.42,0,1.6,0,0
