stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.98,0
24hpf,75.45,0,0,0.83,7.09,1.23,4.15,0
2dpf,8.73,1.16,0,2.86,5.51,7.87,0,0.9
3dpf,39.47,0,0,0,30.5,0,0.42,0.58
5dpf,3.18,0.8,0.83,0,6.5,0,0.47,0.57
10dpf,54.15,0,0,0,19.09,0,0.66,0
