stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.27,0,0,0.87,8.8,0,0,0
3dpf,0,0,0,0,8.45,0,0,0
5dpf,0.38,0.86,1.98,3.22,77.32,0.62,1.15,2.2
10dpf,0,0,0,0.71,9.42,0,0.9,0
