stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,208.31,0,0
12hpf,4.48,0,0,0,387.91,4.34,0
14hpf,3.18,0,0,0,31.4,0,0
16hpf,0,0,0,0,38.79,4.87,0
19hpf,0,0,0,0,12.52,0,0
2dpf,0.62,0,0,0.97,0,0,0
3dpf,5.76,0,0.43,0.57,0,0,0
5dpf,0,0,0.3,4.85,0.49,0,0
10dpf,3.93,0.44,0,2.19,0,0,0.58
