stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,1.57,0,0
3dpf,0.42,0.6,0,0.59,0.55
5dpf,2.91,0,0.52,0,1.04
10dpf,1.14,0,0,0,0
