stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,11.67,0,0,0,0,0,0,0,0
14hpf,2.69,0,0,0,5.86,0,0,6.31,2.42
19hpf,4.91,0,0,0,1.55,0,0,0,1.73
24hpf,1.72,0,0,0,2.86,0.85,0,0.81,0.83
2dpf,1.38,0,0,0,0,0.66,0,0,0
3dpf,20.86,0.78,0.31,1.18,0.88,7.65,0,0.37,1.61
5dpf,3.49,0,1.44,0,0.35,9.64,0.69,0.69,5.22
10dpf,16.5,3.56,0,1.6,0,6.13,0,0,2.81
