stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,periderm
3dpf,3.45,0,1.36,0.44,0
5dpf,1.69,0.68,1.18,0,1.48
10dpf,5.8,0.46,1.18,0,4.6
