stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.2,0,4.39,1.57,1.29,0,0.65,0
3dpf,6.98,0,1.09,0,2.69,0,0.93,0
5dpf,11.5,0.99,2.77,0,4.35,0.95,0,1.24
10dpf,3.36,0,0.62,0,2.51,0,0,1.03
