stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.85,0,1.05,2.23,1.37,0.71,0.63
3dpf,5.25,0,0.51,0,0.83,0,0
5dpf,0,0.54,1.17,0,2.99,0.29,1.24
10dpf,1.66,0,0,0,0,0,0
