stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,805.97,25.28,9.85,0,234.57,20.03,0,48.82,474.81,508.7
12hpf,230.95,46.03,3.56,27.59,128.24,48.04,1.99,166.22,150.58,332.04
14hpf,311.68,36.29,14.2,42.33,135.17,54.83,2.74,72.26,201.56,551.81
16hpf,138.23,32.73,18.89,59.18,212.37,47.95,12.3,82.99,165.69,486.75
19hpf,175.44,4.03,0,51.83,98.63,15.45,5.57,7,13.95,363.97
24hpf,127.02,4.52,14.97,85.2,190.97,78.19,22.46,12.9,41.87,139.97
2dpf,381.54,9.57,40.54,164.68,326.64,556.75,73.83,7.01,145.38,176.49
3dpf,532,15.29,20.11,101.2,115.58,1401.87,37.34,0.8,58.03,76.43
5dpf,162.75,31.11,88.94,269.72,89.5,1052.6,87.23,17.63,79.03,231.76
10dpf,446.4,48.67,89.5,167.03,97.63,828.11,61.28,2.12,64.82,68.68
