stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.72,0,0,0,0,0,0,0,0
3dpf,4.63,0,0,0,0.53,0.29,0,0,0
5dpf,1.99,1.36,0.85,0.55,0,14.29,0.31,0,2.24
10dpf,35.66,0,0.45,0,0,0.96,0,0.61,0
