stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,14.03,0,0,0,0,0,0,0,0,7.14
2dpf,116.47,0,7.49,25.49,17.3,21.09,8.85,0,6.57,12.65
3dpf,997.32,2.66,1.72,29.52,3.59,43.06,3.73,0,2.89,2.88
5dpf,86.33,4.34,15.34,111.26,9.96,119.31,8.18,2.76,11.53,54.96
10dpf,640.62,11.4,6.23,97.49,3.02,30.34,4.22,0,6.37,5.96
