stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.22,2.97,1.31,4.37,0.93,1.88,0,4.6
3dpf,11.26,0.74,0.43,2.16,0,0,0.36,1.59
5dpf,2.2,0.37,0,1.28,0.29,0,0.53,1.54
10dpf,1,0.95,0,2.43,0,0,0,0
