stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,10.44,0,0,0,0
19hpf,3.81,0,10.06,0,0,0,0
24hpf,6.06,0,19.96,0,0,0,0
2dpf,40.88,0,26.01,0.59,1.09,0,0
3dpf,305.19,0,3.63,3.62,0,0,1.06
5dpf,45.05,1.58,11.08,7.25,0.63,1.21,5.58
10dpf,146.77,2.66,5.26,3.48,0,1.11,0
