stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,3.06,1.18,1.26,1.73,0.52,0
3dpf,1.16,0,0,1.25,0,0
5dpf,0,0.9,0,0,0,1.23
10dpf,0.59,0,0,1.03,0,0
