stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0,8.96
3dpf,0.3,1.35,0.31,0,8.72
5dpf,0.76,0,1.22,0,41.71
10dpf,0,0,0.96,0.45,3.77
