stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
3dpf,0.93,0,0,0,0.32,0,1.12
5dpf,0.56,0.96,1.24,0.99,1.61,16.62,7.54
10dpf,1.84,0,0,0,0,4.81,2.58
