stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.82,0,1.58,7.88,5.26
3dpf,1.65,0,0,0,8.25,1.58
5dpf,0,0,0.67,0,20.83,13.21
10dpf,5.43,6.45,0,1.81,27.82,4.29
