stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.6,0.52,0,2.37,2.71,0,0.52
3dpf,2.28,0,0,0.59,0.76,0.48,0
5dpf,0,0,0.96,0,1.92,0,0.76
10dpf,1.17,0,0,0,1.24,0,0
