stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
2dpf,3.87,0,0,0
3dpf,2.83,0,0.29,0.66
5dpf,0,0.31,0.33,0.38
10dpf,12.71,0,4.63,0
