stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
3dpf,2.36,0.29,0.49,0,0
5dpf,0.66,0.61,0.4,0,0.42
10dpf,3.3,0,0.81,1.61,0
