stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.95,0,0,0,0
2dpf,8.26,0,0,1.08,4.76,0,0,1.48
3dpf,46.05,0,0,0,5.23,0.68,0,0
5dpf,6.05,0,0.4,0.48,8.65,0,0.53,1
10dpf,48.36,0.96,0,0,2.51,0,0,0
