stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.64,0,0,0.58,0.59,6.04
3dpf,1.57,0.35,0.59,0.33,0,2.3
5dpf,0.92,0,0.56,0.7,0.93,5.78
10dpf,4.4,0,0,0,0,0
