stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0.84
2dpf,0,0,0.73,0,3.39,0,0,0,141.29
3dpf,3.8,0.35,0.37,0.32,1.44,0.38,0,0,37.24
5dpf,4.21,0,0.6,0,4.22,3.44,7.68,2.33,238.9
10dpf,25.4,0,1.03,0,0,0,0,0,24.69
