stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0,0,0.82
2dpf,7.18,0,0,2.68,1.32,0.66,0,19.15
3dpf,3.68,2.95,0,2.74,0,1.56,0,5.56
5dpf,4.5,7.35,0.29,1.68,0.31,4.07,1.32,27.18
10dpf,7.08,5.09,0,2.64,0,0.53,0,12.07
