stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,2.47,0,0,0,0,0
19hpf,1.65,0,0,0,0,0
2dpf,14.09,0,19.34,1.31,1.79,1.26
3dpf,22.54,0,2.46,0.7,0.51,0
5dpf,9.94,1.03,3.07,0.65,3.03,1.22
10dpf,8.99,0,6.35,0,0.86,0.45
