stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0,0.72
3dpf,1.23,0,0,0,0,0,0,0,0
5dpf,0,0,0.52,0.39,2.02,1.17,0.42,0.61,1.56
10dpf,0.97,1.29,0,0,2.04,0,0,0,0.43
