stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,20.65,1.52,4.28,4.07,0.71,2.7,0.79,1.36,4.63
3dpf,7.91,0,0.77,1.4,2.27,0,0,0.51,1.17
5dpf,3.81,2.58,1.67,1.85,8.54,0.57,0,1.56,9.91
10dpf,10.64,3.51,0,0,5.08,0,0,0,1.35
