stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
24hpf,1,0,0,0,0,0
2dpf,1.04,0.51,1.88,4.41,8.07,0
3dpf,13.88,0,0,0.44,4.74,0
5dpf,1.01,1.3,0,0,0.3,0.54
10dpf,8.39,2.23,0,1.93,3.41,0
