stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,9.29,0
12hpf,1.88,0,0,0,0,0,0
14hpf,2.7,0,0,0,0,13.5,7.43
16hpf,0,0,0,0,0,1.67,1.89
19hpf,6.9,0,0,0,0,0,2.66
24hpf,0.85,0,0,0,0.83,0,0
2dpf,2.38,0,1.3,1.17,0,2.79,1.42
3dpf,10.54,0.44,5.25,12.41,0,0.31,0.84
5dpf,0.6,0,0.75,3.29,0,0,2.47
10dpf,4.74,0.59,0.81,4.46,0,0.62,1.48
