stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,50.69,0,0,0,0,0,0,0,0,14.19
12hpf,19.57,0,0,0,0,0,0,0,0,4.29
14hpf,489.49,0,0,0,28.85,45.47,0,0,7.87,7.09
16hpf,411.17,0,0,0,1.65,5.38,0,0,1.81,1.72
19hpf,174.82,0,0,0,0,0,0,0,0,0
24hpf,1356.65,0,11.52,0,3.97,4.24,0,0,30.08,41.16
2dpf,717.32,3.87,17.85,17.04,23.36,74.57,19.51,0.61,18.26,21.01
3dpf,3296.26,3.83,7.43,6,1.79,12.29,0.58,0,0.91,2.57
5dpf,6.4,0,0.54,4.98,0.79,46.71,0,0,1.53,11.31
10dpf,199.9,0,2.48,0.64,0,0.54,0,0,0,0.97
