stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,1963.16,0,0,0,0,0,11.87,0
12hpf,2252.62,0,0,0,0,0,29.05,47.27
14hpf,1025.43,0,0,0,0,15.65,7.39,2.78
16hpf,253.44,0,1.66,0,2.66,13.64,6.61,9.82
19hpf,216.77,0,0,0,0,0,3.44,0
24hpf,40.44,2.15,0,0,0,0,0,1.68
3dpf,2.06,0,0.58,0.63,5.74,0,0.57,0
5dpf,0,0,1.75,0.29,7.52,0,0.69,0
10dpf,0,0,1.3,1.36,2.74,0,0.48,0
