stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.9,0,0,0,0
2dpf,13.45,0,2.49,3.78,5.54,0.51,4.43,0
3dpf,14.76,0,0.38,0.8,11.91,0,1.23,0.89
5dpf,2.22,0.88,1.5,1.47,14.49,0,1.8,3.95
10dpf,7.73,0,0,0,1.6,0,0.52,0.88
