stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0.85,0,0,0,0
2dpf,0,1.36,2.91,2.17,1.33,2.02
3dpf,0.72,0,0.29,0.9,0.61,0
5dpf,0.95,0,0,1.28,2.13,0.4
10dpf,0,0,0,0,1.98,0
