stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,3.36,0,2.43,13.14
3dpf,0,0.38,1.89,0.4,0.37,4.03
5dpf,0,0,2.26,0.75,3.53,13.13
10dpf,1.05,0,0.44,0.5,1,1.38
