stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4.57,0,0,0,0,0,0,0,0
2dpf,17.87,0,0,0,0,1.17,0,3.54,0.94
3dpf,91.07,0.31,0,0,0,1.31,0,0,0.64
5dpf,114.41,2.59,0.91,2.52,0.29,10.77,4.84,0.88,4.62
10dpf,270.56,0,1.88,2,0,7.02,1.37,2.05,3.05
