stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.69,0.51,1.36,1.84,0
3dpf,10.32,0,0.77,0,0.31,0,0
5dpf,0,1.96,0,0,0.44,0.39,3.78
10dpf,4.22,0,0,0,0.84,0,0
