stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,14.3,0,0,0,0,0,0,0
12hpf,15.8,0,0,0,0,0,0,1.85
14hpf,5.29,0,3.67,0,0,0,0,0
16hpf,26.52,0,0,0,0,0,0,1.69
19hpf,31.34,0,3.7,0,0,0,0,0
24hpf,5.3,0,0,0,0,0,0,0
2dpf,84.82,0,21.49,1.2,2.15,3.15,0.84,4.59
3dpf,30.48,0,2.25,0.4,2.24,0,0,0
5dpf,59.47,0,3.85,0,5.33,0,0.5,3.31
10dpf,26.61,1.5,1.34,0,6.58,2.35,0,0
