stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2,0,0,0
3dpf,71.64,0,0.48,0.68,0,0,0,0
5dpf,3.76,0.71,1.12,0.75,1.11,4.51,1.36,0.47
10dpf,94.91,0,0,0,0,1.07,0,0.98
