stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.54,0.55,0,0,0,0
3dpf,4.72,0,0.42,1.9,0,0.82,0.38
5dpf,0,0,0,4.11,0.89,0,0.46
10dpf,8.16,0,0,3.42,0,0.84,1.56
