stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,9.23,0,0,3.63,0,0,0,0,0,0
2dpf,103.07,0,1.03,11.09,1.47,17.01,7.39,0.8,2.09,5.31
3dpf,119.89,0.73,0.93,2.62,1.15,1.47,0.8,0,0.48,0
5dpf,89.47,5.31,5.43,21.39,0.73,16.58,5.25,0.32,1.9,4.71
10dpf,114.89,0.99,1.21,2.46,0,5.72,3.35,0,0.55,0
