stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.19,0,0,0,0,0,0,0,0.59
3dpf,2.38,0,0.37,0,3.59,0,0,0,0.83
5dpf,3.19,1.17,0,1.53,7.66,0.85,0.47,0.89,4.72
10dpf,0,0.38,0.41,0,3.19,1.1,0,0.61,0
