stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.7,0,0,0,0.61,0,0,0,0
3dpf,0,0,0.64,0,0,1.26,0,0,0
5dpf,0.75,9.93,0,0.51,0.86,0.7,1.27,0.32,0.5
10dpf,3.05,3.77,0,0,0,0,0,0,0
