stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,261.4,0,0,0,36.3,10.77,0,19.45,117.81,48.19
12hpf,348.99,20.11,0,15.51,132.6,36.87,0,33.49,174.48,98.59
14hpf,123.9,0,4.85,15.72,39.8,15.1,0,2.6,73.24,26.35
16hpf,205.37,7.06,15.09,22.55,90.64,37.44,8.79,13.77,126.24,66.32
19hpf,332.29,1.92,1.93,4.12,26.46,29.95,7.79,0,22.2,19.92
24hpf,210,2.99,7.49,3.85,52.26,26.3,8.44,0,43.71,16.87
2dpf,511.42,4.3,31.35,73.69,167.21,267.85,46.36,5.83,100.9,160.46
3dpf,769.68,8.77,7.38,19.32,21.71,214.11,11.27,0,18.91,40.78
5dpf,201.06,9.8,47.47,68.63,31.38,386.91,33.77,13.03,53.6,233.81
10dpf,667.96,43.97,65.93,63.26,23.11,295.09,21.02,0.9,50.09,51.72
