stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.72,0,0,0,0
24hpf,0,0,0,0,0.91,0,0,0,0
2dpf,24.55,0,0,0,1.93,2.9,11.76,0,4.97
3dpf,329.61,0.73,0,0,1.55,4.34,0,0,0.85
5dpf,11.38,0,0.64,2.85,2.73,9.94,0.32,1.46,4.75
10dpf,140.96,0.66,0.66,1.29,0,0,2.13,0,1.39
