stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,1.53,0,0,0,0,0
3dpf,3.73,0,0,0.36,1.67,0
5dpf,1.84,0.51,0,0.4,0.85,1.04
10dpf,5.53,0,0.47,0.46,2,0
