stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
12hpf,4.42,0,0,0,0,0
14hpf,3.02,0,0,0,0,0
16hpf,1.8,1.88,0,0,0,0
24hpf,1.68,0,0,0,0,0
2dpf,36.07,2.48,0.63,4.1,0.74,1.12
3dpf,21.67,1.75,1.61,2.22,0.57,1.36
5dpf,23.2,0.41,0,0.88,0,2.27
10dpf,32.3,1.22,0,0.69,0,0
