stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.07,0,0,0,1.91,0,0.58,0
3dpf,127.78,0,0,0.49,2.58,0,0,0
5dpf,33.19,0.45,0,0,6.3,0,0,0.31
10dpf,91.14,0,1.67,0,3.08,1.47,0.44,0.55
