stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.88,4.06,0,0,1.32,0,0,0,0
3dpf,1.73,5.91,0,0,0.73,0,0,0,0.39
5dpf,0.41,11.05,2.32,0.89,7.11,1.33,0.68,0.32,5.98
10dpf,1.58,8.63,0.39,0,0,0,0,0,0.83
