stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.12,0,2.9,0.8,0,0.48
3dpf,5.97,1,0,1.19,0,0
5dpf,7.44,0,0,0.98,0.31,0
10dpf,0.87,0,0,2.35,0,0
