stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.27,0,0,1.84,0,0,1.86,0
3dpf,2.5,0.6,0.83,4.49,0.34,0,0.6,0
5dpf,0,0,0,3.5,0,0.54,1.04,0.93
10dpf,5.89,0.86,0.47,10.17,0,0,0.93,0
