stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.86,0,0,0.58,0,0,0,1.19
3dpf,283.33,0.29,0.31,0,4.09,0,0,1.05
5dpf,1.66,0.43,1.62,0.37,5.55,1.81,1.96,9.53
10dpf,72.39,0.9,0.57,0.82,3.57,1.74,0.5,6.2
