stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.6,0,2.68,30.02,2.32,0.59,3.59
3dpf,1.59,0,0.67,3.38,0.39,0,1.7
5dpf,0,0.84,10.59,9.13,0.93,0.37,9.59
10dpf,1.95,0,6.12,5.26,2.65,0,0.41
