stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,5.89,0,0,0,0
2dpf,0,0,0,23.38,0,0.75,0,0
3dpf,2.34,0.39,0,18.46,0,0,0,0
5dpf,0,5.17,0.49,40.63,0,3.45,0.33,2.8
10dpf,5.12,2.92,0,81.28,0.46,1.32,0.38,1.84
