stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.56,0,0,0,0.43,1.12,0,0.71
5dpf,0.96,1.67,0.51,1.1,0.5,5.06,1.7,1.88
10dpf,1.12,0,0,0.98,0.45,0,5.21,0
