stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2215.18,15.71,65.35,0,155.06,33.08,0,65.92,208.74,786.44
12hpf,670.48,43.01,21.86,30.77,173.29,33.71,2.16,92.67,265.17,254.33
14hpf,543.22,18.17,94.45,83.48,97.65,86.36,5.08,14.49,353.88,203.24
16hpf,294.41,22.66,8.1,43.79,67.89,59.87,17.88,18.03,254.73,84.57
19hpf,590.27,0,0,34.13,80.97,22.2,9.85,1.66,105.27,88.49
24hpf,354.46,2.01,8.07,28.92,65.33,41.22,17.39,2.53,138.6,39.16
2dpf,1000.19,12.04,45.31,140.54,408.8,658.08,95.3,11.39,232.36,328.41
3dpf,2131,16.04,20.34,43.45,52.54,604.59,16.39,0,39.63,82.63
5dpf,219.65,19.77,62.93,128.4,52.69,548.4,46.86,18.82,89.88,368.4
10dpf,944.13,41.13,72.38,93.23,45.89,496.83,35.37,1.8,67.38,136.62
