stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.31,0,2.53,5.8,13.34,0.75,4.05,6.5
3dpf,41.11,0.68,4,1.21,23.8,0.69,1.49,1.79
5dpf,2.56,0.43,0,1.23,6.26,0.44,2.39,5.17
10dpf,14.78,2.46,0.69,0,5.35,0,2.96,0.43
