stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.9,0,0,0
2dpf,13.23,0,0.57,3.8,4.27,3.58,0,3.6
3dpf,13.31,0.31,0.43,0.36,6.19,0.55,0,0
5dpf,1.55,0.68,0.67,0.46,5.13,0,0.53,1.94
10dpf,14.23,0,0.86,0,3.49,0,0.96,2.07
